corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,fiscal_year,filing_year,is_correction
00142883,우신시스템,017370,Y,[기재정정]사업보고서 (2018.12),20220429001414,우신시스템,20220429,연,2021,2022,1
00142883,우신시스템,017370,Y,[기재정정]사업보고서 (2022.12),20230331002732,우신시스템,20230331,연,2022,2023,1
00142883,우신시스템,017370,Y,[기재정정]사업보고서 (2023.12),20240322000845,우신시스템,20240322,연,2023,2024,1
00401731,LG전자,066570,Y,[첨부정정]사업보고서 (2020.12),20210316001210,LG전자,20210316,연,2020,2021,1
00401731,LG전자,066570,Y,[기재정정]사업보고서 (2021.12),20220316000886,LG전자,20220316,연,2021,2022,1
00220561,광주신세계,037710,Y,[기재정정]사업보고서 (2021.12),20220816000334,광주신세계,20220816,,2021,2022,1
00220561,광주신세계,037710,Y,[기재정정]사업보고서 (2024.12),20250313000495,광주신세계,20250313,,2024,2025,1
00198697,일진디스플,020760,Y,[기재정정]사업보고서 (2018.12),20190814001365,일진디스플,20190814,,2018,2019,1
00198697,일진디스플,020760,Y,[기재정정]사업보고서 (2022.12),20230714000395,일진디스플,20230714,연,2022,2023,1
00198697,일진디스플,020760,Y,[기재정정]사업보고서 (2022.12),20230327000330,일진디스플,20230327,정연,2022,2023,1
00390055,종근당바이오,063160,Y,[기재정정]사업보고서 (2018.12),20190703000468,종근당바이오,20190703,,2018,2019,1
00390055,종근당바이오,063160,Y,[기재정정]사업보고서 (2019.12),20200814001004,종근당바이오,20200814,연,2019,2020,1
00170558,코웨이,021240,Y,[기재정정]사업보고서 (2018.12),20190814001347,코웨이,20190814,연,2018,2019,1
00170558,코웨이,021240,Y,[기재정정]사업보고서 (2021.12),20220816001433,코웨이,20220816,연,2021,2022,1
00170558,코웨이,021240,Y,[기재정정]사업보고서 (2023.12),20240329002735,코웨이,20240329,연,2023,2024,1
00377610,세아홀딩스,058650,Y,[기재정정]사업보고서 (2021.12),20220802000337,세아홀딩스,20220802,연,2021,2022,1
00377610,세아홀딩스,058650,Y,[기재정정]사업보고서 (2023.12),20240318000571,세아홀딩스,20240318,연,2023,2024,1
00377610,세아홀딩스,058650,Y,[기재정정]사업보고서 (2023.12),20240314000960,세아홀딩스,20240314,정연,2023,2024,1
00356370,LG생활건강,051900,Y,[기재정정]사업보고서 (2021.12),20220516002048,LG생활건강,20220516,연,2021,2022,1
00356361,LG화학,051910,Y,[기재정정]사업보고서 (2019.12),20200330004537,LG화학,20200330,연,2019,2020,1
00356361,LG화학,051910,Y,[기재정정]사업보고서 (2022.12),20230324001178,LG화학,20230324,연,2022,2023,1
00356361,LG화학,051910,Y,[기재정정]사업보고서 (2024.12),20250731000339,LG화학,20250731,연,2024,2025,1
00124540,대우건설,047040,Y,[기재정정]사업보고서 (2019.12),20200928000007,대우건설,20200928,정연,2019,2020,1
00124540,대우건설,047040,Y,[기재정정]사업보고서 (2019.12),20200925000661,대우건설,20200925,정연,2019,2020,1
00124540,대우건설,047040,Y,[기재정정]사업보고서 (2019.12),20200925000631,대우건설,20200925,정연,2019,2020,1
00124540,대우건설,047040,Y,[기재정정]사업보고서 (2020.12),20210319001137,대우건설,20210319,연,2020,2021,1
00124540,대우건설,047040,Y,[기재정정]사업보고서 (2019.12),20210120000065,대우건설,20210120,연,2020,2021,1
00124540,대우건설,047040,Y,[기재정정]사업보고서 (2024.12),20250813000868,대우건설,20250813,연,2024,2025,1
00124504,포스코인터내셔널,047050,Y,[기재정정]사업보고서 (2023.12),20240329001908,포스코인터내셔널,20240329,연,2023,2024,1
00124504,포스코인터내셔널,047050,Y,[기재정정]사업보고서 (2023.12),20240320000001,포스코인터내셔널,20240320,정연,2023,2024,1
00111704,한화오션,042660,Y,[기재정정]사업보고서 (2023.12),20240328000773,한화오션,20240328,연,2023,2024,1
00111704,한화오션,042660,Y,[기재정정]사업보고서 (2024.12),20250314001630,한화오션,20250314,연,2024,2025,1
00159616,두산에너빌리티,034020,Y,[기재정정]사업보고서 (2020.12),20240516002209,두산에너빌리티,20240516,연,2023,2024,1
00159616,두산에너빌리티,034020,Y,[기재정정]사업보고서 (2020.12),20240327001232,두산에너빌리티,20240327,정연,2023,2024,1
00159616,두산에너빌리티,034020,Y,[기재정정]사업보고서 (2019.12),20240327001231,두산에너빌리티,20240327,연,2023,2024,1
00159616,두산에너빌리티,034020,Y,[기재정정]사업보고서 (2018.12),20240327001230,두산에너빌리티,20240327,연,2023,2024,1
00159616,두산에너빌리티,034020,Y,[기재정정]사업보고서 (2017.12),20240327001228,두산에너빌리티,20240327,연,2023,2024,1
00159616,두산에너빌리티,034020,Y,[기재정정]사업보고서 (2023.12),20240327001226,두산에너빌리티,20240327,연,2023,2024,1
00160205,한국내화,010040,Y,[기재정정]사업보고서 (2018.12),20190619000060,한국내화,20190619,,2018,2019,1
00161976,한세예스24홀딩스,016450,Y,[기재정정]사업보고서 (2024.12),20250814003323,한세예스24홀딩스,20250814,연,2024,2025,1
00111999,대원제약,003220,Y,[기재정정]사업보고서 (2020.12),20210416000487,대원제약,20210416,연,2020,2021,1
00111999,대원제약,003220,Y,[기재정정]사업보고서 (2020.12),20210331001389,대원제약,20210331,정연,2020,2021,1
00261285,한국가스공사,036460,Y,[첨부정정]사업보고서 (2018.12),20190627000267,한국가스공사,20190627,연,2018,2019,1
00261285,한국가스공사,036460,Y,[첨부정정]사업보고서 (2020.12),20210402001462,한국가스공사,20210402,연,2020,2021,1
00261285,한국가스공사,036460,Y,[기재정정]사업보고서 (2021.12),20220325000211,한국가스공사,20220325,연,2021,2022,1
00261285,한국가스공사,036460,Y,[첨부정정]사업보고서 (2021.12),20220325000207,한국가스공사,20220325,정연,2021,2022,1
00261285,한국가스공사,036460,Y,[기재정정]사업보고서 (2023.12),20240325000966,한국가스공사,20240325,연,2023,2024,1
00261285,한국가스공사,036460,Y,[기재정정]사업보고서 (2024.12),20250325000742,한국가스공사,20250325,연,2024,2025,1
00104786,미래아이앤지,007120,Y,[기재정정]사업보고서 (2024.12),20250814002870,미래아이앤지,20250814,,2024,2025,1
00260408,팜스코,036580,Y,[기재정정]사업보고서 (2018.12),20190328000006,팜스코,20190328,연,2018,2019,1
00260408,팜스코,036580,Y,[기재정정]사업보고서 (2019.12),20200331000162,팜스코,20200331,연,2019,2020,1
00260408,팜스코,036580,Y,[기재정정]사업보고서 (2021.12),20230228005108,팜스코,20230228,연,2022,2023,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2018.12),20190419000443,케이티앤지,20190419,정연,2018,2019,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2019.12),20201230000735,케이티앤지,20201230,연,2019,2020,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2018.12),20201230000709,케이티앤지,20201230,연,2019,2020,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2017.12),20201119000225,케이티앤지,20201119,연,2019,2020,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2016.12),20201116001970,케이티앤지,20201116,연,2019,2020,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2015.12),20201116001910,케이티앤지,20201116,연,2019,2020,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2014.12),20201116001786,케이티앤지,20201116,연,2019,2020,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2013.12),20201116001743,케이티앤지,20201116,연,2019,2020,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2012.12),20201116001305,케이티앤지,20201116,연,2019,2020,1
00244455,케이티앤지,033780,Y,[기재정정]사업보고서 (2011.12),20201116001219,케이티앤지,20201116,연,2019,2020,1
00177199,디씨엠,024090,Y,[기재정정]사업보고서 (2024.12),20250718000228,디씨엠,20250718,,2024,2025,1
00140168,HS애드,035000,Y,[기재정정]사업보고서 (2018.12),20190814000927,HS애드,20190814,연,2018,2019,1
00140168,HS애드,035000,Y,[첨부정정]사업보고서 (2023.12),20240314001750,HS애드,20240314,연,2023,2024,1
00122551,백산,035150,Y,[기재정정]사업보고서 (2020.12),20210420000262,백산,20210420,연,2020,2021,1
00122551,백산,035150,Y,[기재정정]사업보고서 (2021.12),20220712000592,백산,20220712,연,2021,2022,1
00122551,백산,035150,Y,[기재정정]사업보고서 (2024.12),20250319000644,백산,20250319,연,2024,2025,1
00125576,체시스,033250,Y,[기재정정]사업보고서 (2019.06),20200103000436,체시스,20200103,연,2019,2020,1
00146861,자화전자,033240,Y,[기재정정]사업보고서 (2024.12),20250320001727,자화전자,20250320,연,2024,2025,1
00190321,케이티,030200,Y,[기재정정]사업보고서 (2021.12),20221006000582,케이티,20221006,연,2021,2022,1
00190321,케이티,030200,Y,[기재정정]사업보고서 (2023.12),20240320002050,케이티,20240320,연,2023,2024,1
00156150,엑시큐어하이트론,019490,Y,[기재정정]사업보고서 (2020.12),20210331002650,엑시큐어하이트론,20210331,,2020,2021,1
00156150,엑시큐어하이트론,019490,Y,[기재정정]사업보고서 (2021.12),20220720000259,엑시큐어하이트론,20220720,,2021,2022,1
00156150,엑시큐어하이트론,019490,Y,[기재정정]사업보고서 (2022.12),20231030000426,엑시큐어하이트론,20231030,,2022,2023,1
00156150,엑시큐어하이트론,019490,Y,[기재정정]사업보고서 (2023.12),20240731000687,엑시큐어하이트론,20240731,,2023,2024,1
00148276,제일기획,030000,Y,[기재정정]사업보고서 (2020.12),20210409002715,제일기획,20210409,연,2020,2021,1
00148276,제일기획,030000,Y,[기재정정]사업보고서 (2021.12),20220324000651,제일기획,20220324,연,2021,2022,1
00209780,케이씨,029460,Y,[기재정정]사업보고서 (2018.12),20190715000056,케이씨,20190715,연,2018,2019,1
00209780,케이씨,029460,Y,[기재정정]사업보고서 (2019.12),20201222000443,케이씨,20201222,연,2019,2020,1
00112022,대원화성,024890,Y,[기재정정]사업보고서 (2020.12),20210507000170,대원화성,20210507,연,2020,2021,1
00112022,대원화성,024890,Y,[기재정정]사업보고서 (2019.12),20210506000552,대원화성,20210506,연,2020,2021,1
00112022,대원화성,024890,Y,[기재정정]사업보고서 (2018.12),20210506000547,대원화성,20210506,연,2020,2021,1
00112022,대원화성,024890,Y,[기재정정]사업보고서 (2021.12),20220816001036,대원화성,20220816,연,2021,2022,1
00165583,E1,017940,Y,[기재정정]사업보고서 (2024.12),20250814000491,E1,20250814,연,2024,2025,1
00144164,SK가스,018670,Y,[기재정정]사업보고서 (2023.12),20240320001478,SK가스,20240320,연,2023,2024,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2018.12),20190508000438,다우기술,20190508,정연,2018,2019,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2018.12),20190418000523,다우기술,20190418,정연,2018,2019,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2018.12),20190401005158,다우기술,20190401,정연,2018,2019,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2020.12),20210324000853,다우기술,20210324,정연,2020,2021,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2019.12),20210317001042,다우기술,20210317,연,2020,2021,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2018.12),20210317001023,다우기술,20210317,연,2020,2021,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2017.12),20210317001007,다우기술,20210317,연,2020,2021,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2016.12),20210317000989,다우기술,20210317,연,2020,2021,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2015.12),20210317000959,다우기술,20210317,연,2020,2021,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2021.12),20220324000698,다우기술,20220324,연,2021,2022,1
00176914,다우기술,023590,Y,[기재정정]사업보고서 (2020.12),20240226005760,다우기술,20240226,연,2023,2024,1
00139889,SKC,011790,Y,[기재정정]사업보고서 (2020.12),20210423000677,SKC,20210423,연,2020,2021,1
00139889,SKC,011790,Y,[기재정정]사업보고서 (2021.12),20220816001935,SKC,20220816,연,2021,2022,1
00139889,SKC,011790,Y,[기재정정]사업보고서 (2023.12),20240409003864,SKC,20240409,연,2023,2024,1
00139889,SKC,011790,Y,[기재정정]사업보고서 (2024.12),20250318001448,SKC,20250318,연,2024,2025,1
00159564,한국주강,025890,Y,[기재정정]사업보고서 (2021.12),20220325001050,한국주강,20220325,,2021,2022,1
00114154,디와이덕양,024900,Y,[기재정정]사업보고서 (2020.12),20210609000312,디와이덕양,20210609,연,2020,2021,1
00114154,디와이덕양,024900,Y,[기재정정]사업보고서 (2021.12),20220404002273,디와이덕양,20220404,연,2021,2022,1
00114154,디와이덕양,024900,Y,[기재정정]사업보고서 (2022.12),20230320000948,디와이덕양,20230320,연,2022,2023,1
00121969,에쓰씨엔지니어링,023960,Y,[기재정정]사업보고서 (2018.12),20200228005967,에쓰씨엔지니어링,20200228,연,2019,2020,1
00121969,에쓰씨엔지니어링,023960,Y,[첨부정정]사업보고서 (2020.12),20210325000778,에쓰씨엔지니어링,20210325,,2020,2021,1
00121969,에쓰씨엔지니어링,023960,Y,[기재정정]사업보고서 (2021.12),20220726000333,에쓰씨엔지니어링,20220726,연,2021,2022,1
00121969,에쓰씨엔지니어링,023960,Y,[기재정정]사업보고서 (2023.12),20240328001322,에쓰씨엔지니어링,20240328,연,2023,2024,1
00121969,에쓰씨엔지니어링,023960,Y,[기재정정]사업보고서 (2024.12),20250326001145,에쓰씨엔지니어링,20250326,연,2024,2025,1
00103510,인지컨트롤스,023800,Y,[기재정정]사업보고서 (2024.12),20250328001677,인지컨트롤스,20250328,연,2024,2025,1
00186559,아이티센씨티에스,031820,Y,[기재정정]사업보고서 (2020.12),20210322000972,아이티센씨티에스,20210322,연,2020,2021,1
00181943,에스제이엠홀딩스,025530,Y,[기재정정]사업보고서 (2021.12),20221223000367,에스제이엠홀딩스,20221223,연,2021,2022,1
00164779,SK하이닉스,000660,Y,[기재정정]사업보고서 (2018.12),20190404002329,SK하이닉스,20190404,연,2018,2019,1
00164779,SK하이닉스,000660,Y,[기재정정]사업보고서 (2020.12),20210330000776,SK하이닉스,20210330,연,2020,2021,1
00115065,동남합성,023450,Y,[기재정정]사업보고서 (2021.12),20220808000217,동남합성,20220808,,2021,2022,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2020.12),20210517002076,삼성E&A,20210517,연,2020,2021,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2019.12),20210517002064,삼성E&A,20210517,연,2020,2021,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2018.12),20210517002048,삼성E&A,20210517,연,2020,2021,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2017.12),20210517002027,삼성E&A,20210517,연,2020,2021,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2016.12),20210517001985,삼성E&A,20210517,연,2020,2021,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2022.12),20230831001403,삼성E&A,20230831,연,2022,2023,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2023.12),20240329003421,삼성E&A,20240329,연,2023,2024,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2023.12),20240314001768,삼성E&A,20240314,정연,2023,2024,1
00126308,삼성E&A,028050,Y,[기재정정]사업보고서 (2024.12),20250814003670,삼성E&A,20250814,연,2024,2025,1
00135795,신도리코,029530,Y,[기재정정]사업보고서 (2024.12),20250715000025,신도리코,20250715,연,2024,2025,1
00168331,온타이드,005320,Y,[기재정정]사업보고서 (2020.12),20210504000389,온타이드,20210504,정연,2020,2021,1
